108919,797727
19724,29831
306224,510072
108919,1127190
97669,4433303
97669,3610628
121463,4518304
97669,2343376
611116,1206373
299505,4518134
108919,3618801
48644,1315386
48129,1781840
48644,1195119
48644,48642
189998,2865339
289433,1315386
97669,2739894
299505,1670413
306224,1669416
92992,510007
611116,1669082
48129,4518287
121463,2404097
299505,1206413
195198,482965
175043,2731897
108919,4311704
73889,1063918
108919,4177727
572977,188569
97669,1284045
97669,1781853
48129,797727
189998,1860702
289433,4421538
26784,4518209
306224,483426
175043,345304
73889,3999007
189998,792314
48644,2436269
92992,4064994
175043,1318840
48644,2775799
97669,3650186
306224,2180410
289433,4518120
73889,3208403
121463,4013881
