1088,950
38039,38040
20670,2335
10825,2332
28846,23856
755,1374
30673,9176
6146,981881
5251,3452
96644,205783
68678,16185
257531,2243117
44823,726357
733,124845
36523,25792
37768,25979
5154,5155
15337,741
190373,10037
676,1859
77350,11921
5596,512
66395,3579
3724,977
41544,3601
42478,4932
44823,2202
1105,1117
8840,1174
15375,14052
7655,7656
7393,211
7757,481
24877,14057
96644,3528723
96608,460227
1541,1052
14216,111
3771,403
45568,1127
11059,741
1989,2829
808,810
