14855,292609
755,3887
878,204198
10825,2332
3229,95
37196,5544
28342,37466
119496,10803
47885,82906
4564,2817
35985,497
56784,56785
755,1374
2764,37466
659946,758537
6834,11433
42531,929119
11031,1018
38510,290323
1105,76243
83434,482891
28342,3476855
2764,767540
1923240,3911100
878,3371895
34458,8792
85355,27178
20480,3862
284282,1979817
6834,3660329
1150604,310872
1105,77828
44868,76243
104036,1159363
179962,285970
34458,204198
444037,212416
6834,76243
3501454,1105
4391875,1105
878,1036602
113388,3660329
6834,210871
173107,3660329
84969,657912
1105,285970
337420,209589
113870,1960671
